model,method,base_method,ctx_len,true_len,depth,needle_quantile,comp_ratio,level,use_predict_prompt,predict_prompt_version,predict_target,head_ratio_eff,final_budget,intermediate_budget,working_max,num_segments,prefill_status,prefill_peak_gb,cache_gb,acc
qwen3-4b,ours_predict_next,ours,500,499,90,0.9,0.8,per_head,True,1,next_chunk,0.8,499,499,1024,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours_predict_next,ours,500,500,100,1.0,0.8,per_head,True,1,next_chunk,0.8,500,500,1024,0,ok,8.325750784,0.1,1.0
qwen3-4b,ours_predict_next,ours,500,499,0,0.0,1.0,per_head,True,1,next_chunk,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours_predict_next,ours,500,499,10,0.1,1.0,per_head,True,1,next_chunk,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours_predict_next,ours,500,499,20,0.2,1.0,per_head,True,1,next_chunk,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours_predict_next,ours,500,499,30,0.3,1.0,per_head,True,1,next_chunk,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours_predict_next,ours,500,499,40,0.4,1.0,per_head,True,1,next_chunk,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours_predict_next,ours,500,499,50,0.5,1.0,per_head,True,1,next_chunk,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours_predict_next,ours,500,499,60,0.6,1.0,per_head,True,1,next_chunk,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours_predict_next,ours,500,499,70,0.7,1.0,per_head,True,1,next_chunk,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours_predict_next,ours,500,499,80,0.8,1.0,per_head,True,1,next_chunk,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours_predict_next,ours,500,499,90,0.9,1.0,per_head,True,1,next_chunk,1.0,499,499,1011,0,ok,8.325087232,0.1,1.0
qwen3-4b,ours_predict_next,ours,500,500,100,1.0,1.0,per_head,True,1,next_chunk,1.0,500,500,1012,0,ok,8.325750784,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,0,0.0,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,1,ok,8.437559808,0.0,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,10,0.1,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,1,ok,8.436767232,0.0,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,20,0.2,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,1,ok,8.43916544,0.0,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,30,0.3,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,1,ok,8.436695552,0.0,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,40,0.4,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,1,ok,8.437740032,0.0,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,50,0.5,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,1,ok,8.440026624,0.0,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,60,0.6,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,1,ok,8.450725376,0.0,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,70,0.7,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,1,ok,8.451112448,0.0,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,80,0.8,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,1,ok,8.435024384,0.0,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,90,0.9,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,1,ok,8.426553856,0.0,0.0
qwen3-4b,ours_predict_next,ours,2000,2000,100,1.0,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,1,ok,8.433001472,0.0,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,0,0.0,0.2,per_head,True,1,next_chunk,0.5,800,410,1024,1,ok,8.437559808,0.1,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,10,0.1,0.2,per_head,True,1,next_chunk,0.5,800,410,1024,1,ok,8.436767232,0.1,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,20,0.2,0.2,per_head,True,1,next_chunk,0.5,800,410,1024,1,ok,8.43916544,0.1,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,30,0.3,0.2,per_head,True,1,next_chunk,0.5,800,410,1024,1,ok,8.436695552,0.1,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,40,0.4,0.2,per_head,True,1,next_chunk,0.5,800,410,1024,1,ok,8.437740032,0.1,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,50,0.5,0.2,per_head,True,1,next_chunk,0.5,800,410,1024,1,ok,8.440026624,0.1,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,60,0.6,0.2,per_head,True,1,next_chunk,0.5,800,410,1024,1,ok,8.450725376,0.1,0.0
qwen3-4b,ours_predict_next,ours,2000,1999,70,0.7,0.2,per_head,True,1,next_chunk,0.5,800,410,1024,1,ok,8.451112448,0.1,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,80,0.8,0.2,per_head,True,1,next_chunk,0.5,800,410,1024,1,ok,8.435024384,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,90,0.9,0.2,per_head,True,1,next_chunk,0.5,800,410,1024,1,ok,8.426553856,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,2000,100,1.0,0.2,per_head,True,1,next_chunk,0.5,800,410,1024,1,ok,8.433001472,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,0,0.0,0.4,per_head,True,1,next_chunk,0.5,1599,819,1024,1,ok,8.437559808,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,10,0.1,0.4,per_head,True,1,next_chunk,0.5,1599,819,1024,1,ok,8.436767232,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,20,0.2,0.4,per_head,True,1,next_chunk,0.5,1599,819,1024,1,ok,8.43916544,0.1,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,30,0.3,0.4,per_head,True,1,next_chunk,0.5,1599,819,1024,1,ok,8.437481472,0.1,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,40,0.4,0.4,per_head,True,1,next_chunk,0.5,1599,819,1024,1,ok,8.437740032,0.1,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,50,0.5,0.4,per_head,True,1,next_chunk,0.5,1599,819,1024,1,ok,8.440026624,0.1,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,60,0.6,0.4,per_head,True,1,next_chunk,0.5,1599,819,1024,1,ok,8.450725376,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,70,0.7,0.4,per_head,True,1,next_chunk,0.5,1599,819,1024,1,ok,8.451112448,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,80,0.8,0.4,per_head,True,1,next_chunk,0.5,1599,819,1024,1,ok,8.435024384,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,90,0.9,0.4,per_head,True,1,next_chunk,0.5,1599,819,1024,1,ok,8.432862208,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,2000,100,1.0,0.4,per_head,True,1,next_chunk,0.5,1600,819,1024,1,ok,8.43303936,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,0,0.0,0.6,per_head,True,1,next_chunk,0.6,1999,1024,1536,1,ok,8.480889344,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,10,0.1,0.6,per_head,True,1,next_chunk,0.6,1999,1024,1536,1,ok,8.480815104,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,20,0.2,0.6,per_head,True,1,next_chunk,0.6,1999,1024,1536,1,ok,8.479041024,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,30,0.3,0.6,per_head,True,1,next_chunk,0.6,1999,1024,1536,1,ok,8.48244736,0.1,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,40,0.4,0.6,per_head,True,1,next_chunk,0.6,1999,1024,1536,1,ok,8.480906752,0.1,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,50,0.5,0.6,per_head,True,1,next_chunk,0.6,1999,1024,1536,1,ok,8.485558272,0.1,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,60,0.6,0.6,per_head,True,1,next_chunk,0.6,1999,1024,1536,1,ok,8.492048384,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,70,0.7,0.6,per_head,True,1,next_chunk,0.6,1999,1024,1536,1,ok,8.494676992,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,80,0.8,0.6,per_head,True,1,next_chunk,0.6,1999,1024,1536,1,ok,8.479624192,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,90,0.9,0.6,per_head,True,1,next_chunk,0.6,1999,1024,1536,1,ok,8.477272064,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,2000,100,1.0,0.6,per_head,True,1,next_chunk,0.6,2000,1024,1536,1,ok,8.476398592,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,0,0.0,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,1,ok,8.480889344,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,10,0.1,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,1,ok,8.480815104,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,20,0.2,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,1,ok,8.479041024,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,30,0.3,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,1,ok,8.48244736,0.1,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,40,0.4,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,1,ok,8.480906752,0.1,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,50,0.5,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,1,ok,8.485558272,0.1,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,60,0.6,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,1,ok,8.492048384,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,70,0.7,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,1,ok,8.494676992,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,80,0.8,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,1,ok,8.479624192,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,90,0.9,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,1,ok,8.477272064,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,2000,100,1.0,0.8,per_head,True,1,next_chunk,0.8,2000,1024,1536,1,ok,8.476398592,0.1,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,0,0.0,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,8.488183808,0.3,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,10,0.1,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,8.488321024,0.3,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,20,0.2,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,8.487510016,0.3,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,30,0.3,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,8.485197824,0.3,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,40,0.4,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,8.486397952,0.3,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,50,0.5,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,8.489621504,0.3,0.5
qwen3-4b,ours_predict_next,ours,2000,1999,60,0.6,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,8.499649536,0.3,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,70,0.7,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,8.49985024,0.3,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,80,0.8,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,8.48165376,0.2,1.0
qwen3-4b,ours_predict_next,ours,2000,1999,90,0.9,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,8.483419136,0.2,1.0
qwen3-4b,ours_predict_next,ours,2000,2000,100,1.0,1.0,per_head,True,1,next_chunk,1.0,2000,2000,2512,0,ok,8.480825344,0.2,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,0,0.0,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,5,ok,8.486528,0.0,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,10,0.1,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,5,ok,8.489059328,0.0,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,20,0.2,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,5,ok,8.485853696,0.0,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,30,0.3,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,5,ok,8.49018112,0.0,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,40,0.4,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,5,ok,8.511284224,0.0,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,50,0.5,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,5,ok,8.511284224,0.0,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,60,0.6,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,5,ok,8.511284224,0.0,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,70,0.7,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,5,ok,8.511284224,0.0,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,80,0.8,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,5,ok,8.511284224,0.0,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,90,0.9,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,5,ok,8.511284224,0.0,0.0
qwen3-4b,ours_predict_next,ours,8000,8000,100,1.0,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,5,ok,8.511284224,0.0,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,0,0.0,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,5,ok,8.652583936,0.2,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,10,0.1,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,5,ok,8.656086016,0.2,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,20,0.2,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,5,ok,8.654531584,0.2,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,30,0.3,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,5,ok,8.652301312,0.2,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,40,0.4,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,5,ok,8.671611392,0.2,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,50,0.5,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,5,ok,8.6528256,0.2,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,60,0.6,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,5,ok,8.652672,0.2,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,70,0.7,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,5,ok,8.64164352,0.2,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,80,0.8,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,5,ok,8.665672704,0.2,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,90,0.9,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,5,ok,8.667437568,0.2,0.5
qwen3-4b,ours_predict_next,ours,8000,8000,100,1.0,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,5,ok,8.665377792,0.2,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,0,0.0,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,5,ok,8.886583808,0.3,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,10,0.1,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,5,ok,8.886190592,0.3,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,20,0.2,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,5,ok,8.885842432,0.3,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,30,0.3,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,5,ok,8.909417984,0.3,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,40,0.4,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,5,ok,8.886579712,0.3,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,50,0.5,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,5,ok,8.886516224,0.3,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,60,0.6,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,5,ok,8.886825472,0.3,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,70,0.7,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,5,ok,8.887220736,0.3,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,80,0.8,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,5,ok,8.885621248,0.3,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,90,0.9,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,5,ok,8.89853696,0.3,1.0
qwen3-4b,ours_predict_next,ours,8000,8000,100,1.0,0.4,per_head,True,1,next_chunk,0.5,6400,819,1024,5,ok,8.881721856,0.3,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,0,0.0,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,3,ok,8.887850496,0.4,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,10,0.1,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,3,ok,8.886710784,0.4,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,20,0.2,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,3,ok,8.88616192,0.4,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,30,0.3,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,3,ok,8.887930368,0.4,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,40,0.4,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,3,ok,8.887582208,0.4,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,50,0.5,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,3,ok,8.889380352,0.4,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,60,0.6,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,3,ok,8.887174656,0.4,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,70,0.7,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,3,ok,8.887137792,0.4,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,80,0.8,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,3,ok,8.888956416,0.4,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,90,0.9,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,3,ok,8.885905408,0.4,1.0
qwen3-4b,ours_predict_next,ours,8000,8000,100,1.0,0.6,per_head,True,1,next_chunk,0.6,8000,1024,1536,3,ok,8.885905408,0.4,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,0,0.0,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,3,ok,8.887850496,0.5,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,10,0.1,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,3,ok,8.886710784,0.5,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,20,0.2,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,3,ok,8.88616192,0.5,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,30,0.3,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,3,ok,8.887930368,0.5,0.0
qwen3-4b,ours_predict_next,ours,8000,7999,40,0.4,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,3,ok,8.887582208,0.5,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,50,0.5,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,3,ok,8.889380352,0.5,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,60,0.6,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,3,ok,8.887174656,0.5,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,70,0.7,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,3,ok,8.887137792,0.5,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,80,0.8,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,3,ok,8.888956416,0.5,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,90,0.9,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,3,ok,8.885905408,0.5,1.0
qwen3-4b,ours_predict_next,ours,8000,8000,100,1.0,0.8,per_head,True,1,next_chunk,0.8,8000,1024,1536,3,ok,8.885905408,0.5,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,0,0.0,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,9.162101248,0.9,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,10,0.1,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,9.160745472,0.9,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,20,0.2,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,9.154442752,0.9,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,30,0.3,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,9.165876736,0.9,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,40,0.4,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,9.190089216,1.0,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,50,0.5,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,9.191839232,1.0,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,60,0.6,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,9.216849408,1.0,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,70,0.7,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,9.201686016,1.0,1.0
qwen3-4b,ours_predict_next,ours,8000,7999,80,0.8,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,9.2243584,1.0,0.5
qwen3-4b,ours_predict_next,ours,8000,7999,90,0.9,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,9.212363264,1.0,1.0
qwen3-4b,ours_predict_next,ours,8000,8000,100,1.0,1.0,per_head,True,1,next_chunk,1.0,8000,8000,8512,0,ok,9.19488768,1.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,0,0.0,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,8.32467456,0.0,0.0
qwen3-4b,ours_predict_v1,ours,500,499,10,0.1,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,8.32467456,0.0,0.0
qwen3-4b,ours_predict_v1,ours,500,499,20,0.2,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,8.32467456,0.0,0.0
qwen3-4b,ours_predict_v1,ours,500,499,30,0.3,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,8.32467456,0.0,0.0
qwen3-4b,ours_predict_v1,ours,500,499,40,0.4,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,8.32467456,0.0,0.0
qwen3-4b,ours_predict_v1,ours,500,499,50,0.5,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,8.32467456,0.0,0.0
qwen3-4b,ours_predict_v1,ours,500,499,60,0.6,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,8.32467456,0.0,0.0
qwen3-4b,ours_predict_v1,ours,500,499,70,0.7,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,8.32467456,0.0,0.0
qwen3-4b,ours_predict_v1,ours,500,499,80,0.8,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,8.32467456,0.0,0.0
qwen3-4b,ours_predict_v1,ours,500,499,90,0.9,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,8.32467456,0.0,0.0
qwen3-4b,ours_predict_v1,ours,500,500,100,1.0,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,8.325339136,0.0,0.0
qwen3-4b,ours_predict_v1,ours,500,499,0,0.0,0.2,per_head,True,1,,0.5,200,200,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,10,0.1,0.2,per_head,True,1,,0.5,200,200,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,20,0.2,0.2,per_head,True,1,,0.5,200,200,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,30,0.3,0.2,per_head,True,1,,0.5,200,200,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,40,0.4,0.2,per_head,True,1,,0.5,200,200,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,50,0.5,0.2,per_head,True,1,,0.5,200,200,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,60,0.6,0.2,per_head,True,1,,0.5,200,200,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,70,0.7,0.2,per_head,True,1,,0.5,200,200,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,80,0.8,0.2,per_head,True,1,,0.5,200,200,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,90,0.9,0.2,per_head,True,1,,0.5,200,200,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,500,100,1.0,0.2,per_head,True,1,,0.5,200,200,1024,0,ok,8.325339136,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,0,0.0,0.4,per_head,True,1,,0.5,399,399,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,10,0.1,0.4,per_head,True,1,,0.5,399,399,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,20,0.2,0.4,per_head,True,1,,0.5,399,399,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,30,0.3,0.4,per_head,True,1,,0.5,399,399,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,40,0.4,0.4,per_head,True,1,,0.5,399,399,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,50,0.5,0.4,per_head,True,1,,0.5,399,399,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,60,0.6,0.4,per_head,True,1,,0.5,399,399,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,70,0.7,0.4,per_head,True,1,,0.5,399,399,1024,0,ok,8.32467456,0.0,1.0
qwen3-4b,ours_predict_v1,ours,500,499,80,0.8,0.4,per_head,True,1,,0.5,399,399,1024,0,ok,8.32467456,0.0,1.0
